playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8474600,2023,Roman Josi,NSH,D,all,79,117278.0,2034.0,94.4,0.6,0.46,0.6,0.46,0.6,0.46,97.0,260.09,15.98,16.53,69.12,8.41,152.05,103.92,15.47,15.99,15.49,36.0,23.0,258.0,108.0,218.0,584.0,80.0,21.0,26.0,1.0,63.0,2.0,124.0,130.0,237.0,345.0,20.0,43.0,0.0,45.0,31.0,60.0,323.0,34.0,9.0,8.49,3.69,3.8,14.0,2.0,5.0,586.89,366.0,368.55,33.0,3.77,4.52,1.26,18.48,18.5,18.01,2034.0,398.0,160.0,286.0,1190.0,143.0,281.0,339.0,1271.0,0.0,0.0,169064.0,43.0,33.0,14.0,143.0,1311.5,139.07,131.34,139.46,131.72,1247.0,556.0,715.0,2518.0,140.0,153.0,25.0,1295.0,351.0,157.0,37.56,44.22,57.29,46.0,35.0,59.0,2527.52,1803.0,1810.9,22.53,32.13,32.13,129.48,129.77,125.62,888.67,93.59,90.12,94.33,90.8,892.0,320.0,475.0,1687.0,96.0,80.0,4.0,888.0,210.0,114.0,24.51,27.26,41.82,36.0,32.0,28.0,1696.77,1212.0,1216.57,11.99,17.55,17.55,88.02,88.58,87.07,125.12,145.92,2508.0,2932.0,0.0,0.0,0.0,0.0,0.0,0.0
8474600,2023,Roman Josi,NSH,D,5on5,79,90694.0,1701.0,94.4,0.55,0.51,0.54,0.5,0.54,0.5,106.0,177.27,7.94,10.02,50.29,5.8,100.45,75.5,7.75,7.95,7.77,17.0,11.0,179.0,71.0,150.0,400.0,39.0,11.0,21.0,0.0,45.0,1.0,75.0,97.0,168.0,239.0,19.0,41.0,0.0,44.0,27.0,48.0,232.0,17.0,1.0,5.74,1.96,0.25,10.0,1.0,0.0,402.89,250.0,252.55,27.0,2.04,3.54,0.27,9.72,9.74,9.53,1701.0,248.0,127.0,253.0,1073.0,119.0,252.0,262.0,1068.0,0.0,0.0,137449.0,41.0,33.0,14.0,126.0,886.85,77.95,75.03,78.33,75.41,840.0,380.0,484.0,1704.0,78.0,100.0,14.0,912.0,235.0,73.0,26.45,30.48,21.02,35.0,25.0,18.0,1713.52,1220.0,1227.9,12.3,18.2,18.2,72.04,72.33,70.97,749.54,63.17,60.96,63.91,61.65,746.0,279.0,429.0,1454.0,60.0,69.0,2.0,777.0,182.0,66.0,21.04,23.57,18.57,28.0,26.0,6.0,1463.78,1025.0,1029.57,9.94,13.96,13.96,59.15,59.7,58.88,99.53,93.94,2198.0,2220.0,4.69,0.33,107.0,22.0,76.0,15.0
8474600,2023,Roman Josi,NSH,D,4on5,79,2438.0,104.0,74.7,0.12,0.15,0.19,0.12,0.19,0.14,315.0,1.52,0.12,0.06,0.19,0.04,0.45,1.14,0.12,0.12,0.12,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.03,0.09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.01,0.0,0.0,0.14,0.14,0.14,104.0,0.0,21.0,5.0,78.0,5.0,13.0,24.0,62.0,0.0,0.0,16781.0,0.0,0.0,0.0,3.0,7.83,0.5,0.49,0.5,0.49,9.0,1.0,2.0,12.0,1.0,1.0,0.0,7.0,3.0,0.0,0.17,0.32,0.0,0.0,1.0,0.0,12.0,10.0,10.0,0.07,0.14,0.14,0.42,0.42,0.42,30.85,3.79,3.4,3.79,3.4,32.0,10.0,10.0,52.0,10.0,4.0,1.0,30.0,7.0,5.0,0.89,0.96,1.93,4.0,4.0,2.0,52.0,42.0,42.0,0.64,0.85,0.85,3.57,3.57,3.2,5.01,29.12,61.0,445.0,0.1,0.1,3.0,1.0,1.0,1.0
8474600,2023,Roman Josi,NSH,D,5on4,79,17699.0,158.0,94.4,0.88,0.85,0.89,0.87,0.87,0.84,84.0,55.31,4.87,4.68,12.7,1.67,36.57,18.5,4.67,4.87,4.67,12.0,10.0,54.0,25.0,48.0,127.0,29.0,7.0,4.0,1.0,13.0,0.0,34.0,21.0,47.0,72.0,1.0,2.0,0.0,1.0,1.0,8.0,69.0,5.0,5.0,1.91,0.51,2.45,3.0,0.0,4.0,127.0,79.0,79.0,2.0,1.19,0.9,1.0,5.07,5.07,4.9,158.0,125.0,0.0,19.0,14.0,14.0,5.0,40.0,99.0,0.0,0.0,7026.0,2.0,0.0,0.0,4.0,296.12,35.64,33.42,35.64,33.42,285.0,126.0,169.0,580.0,41.0,35.0,9.0,293.0,74.0,44.0,7.75,8.83,19.05,9.0,6.0,26.0,580.0,411.0,411.0,7.33,8.54,8.54,34.44,34.44,32.92,49.33,5.03,4.95,5.03,4.95,55.0,9.0,6.0,70.0,2.0,4.0,0.0,48.0,7.0,9.0,1.3,1.01,2.71,0.0,1.0,1.0,70.0,64.0,64.0,0.53,0.92,0.92,4.64,4.64,4.62,8.68,1.54,170.0,26.0,0.18,0.03,4.0,1.0,4.0,1.0
8478512,2023,Austin Czarnik,DET,C,other,31,169.0,1.0,-0.91,0.0,0.3,0.0,0.52,0.0,0.48,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1318.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,6.64,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8478512,2023,Austin Czarnik,DET,C,all,31,15912.0,392.0,-1.43,0.43,0.47,0.43,0.47,0.43,0.47,345.0,26.81,2.53,1.66,6.44,0.95,14.42,11.0,2.39,2.59,2.44,1.0,0.0,24.0,13.0,4.0,41.0,1.0,0.0,1.0,0.0,6.0,0.0,20.0,10.0,24.0,37.0,6.0,12.0,94.0,16.0,4.0,2.0,26.0,9.0,2.0,0.96,1.04,0.54,0.0,0.0,0.0,41.33,37.0,37.14,1.0,0.35,0.31,0.54,2.34,2.34,2.32,392.0,45.0,45.0,53.0,249.0,69.0,75.0,49.0,199.0,94.0,97.0,97020.0,12.0,2.0,1.0,14.0,109.43,7.38,7.15,7.48,7.24,108.0,41.0,60.0,209.0,6.0,5.0,0.0,121.0,23.0,5.0,3.35,2.73,1.3,3.0,3.0,0.0,207.6,149.0,148.24,1.34,1.16,1.16,7.56,7.63,7.55,142.64,9.79,9.64,9.96,9.81,146.0,54.0,75.0,275.0,10.0,13.0,2.0,164.0,27.0,9.0,4.3,3.1,2.38,4.0,4.0,2.0,279.71,200.0,204.23,1.89,1.84,1.84,9.83,10.0,9.86,82.14,92.39,1563.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0
8478512,2023,Austin Czarnik,DET,C,5on5,31,15247.0,372.0,-1.43,0.42,0.46,0.43,0.46,0.43,0.45,332.0,26.81,2.53,1.66,6.44,0.95,14.42,11.0,2.39,2.59,2.44,1.0,0.0,24.0,13.0,4.0,41.0,1.0,0.0,1.0,0.0,6.0,0.0,20.0,10.0,24.0,37.0,6.0,12.0,90.0,16.0,4.0,2.0,26.0,9.0,2.0,0.96,1.04,0.54,0.0,0.0,0.0,41.33,37.0,37.14,1.0,0.35,0.31,0.54,2.34,2.34,2.32,372.0,42.0,45.0,52.0,233.0,69.0,73.0,48.0,182.0,90.0,96.0,75070.0,12.0,2.0,1.0,13.0,106.44,7.18,6.95,7.27,7.04,106.0,39.0,59.0,204.0,6.0,5.0,0.0,117.0,23.0,5.0,3.14,2.73,1.3,3.0,3.0,0.0,202.6,145.0,144.24,1.29,1.16,1.16,7.3,7.38,7.29,139.84,9.71,9.57,9.89,9.73,142.0,54.0,73.0,269.0,10.0,13.0,2.0,160.0,27.0,9.0,4.22,3.1,2.38,4.0,4.0,2.0,273.71,196.0,200.23,1.83,1.84,1.84,9.7,9.87,9.73,46.7,54.45,1133.0,1331.0,0.45,0.1,6.0,7.0,6.0,3.0
8478512,2023,Austin Czarnik,DET,C,4on5,31,312.0,12.0,-1.02,0.0,0.25,0.0,0.16,0.0,0.22,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,9.0,0.0,1.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.07,0.07,0.07,0.07,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.06,0.0,0.0,0.13,0.13,0.13,1.43,4.2,11.0,56.0,0.25,0.0,1.0,0.0,1.0,0.0
8478512,2023,Austin Czarnik,DET,C,5on4,31,184.0,7.0,-1.67,1.0,0.86,1.0,0.87,1.0,0.85,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,3.0,0.0,1976.0,0.0,0.0,0.0,0.0,2.98,0.21,0.2,0.21,0.2,2.0,2.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.05,0.0,0.0,0.26,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.63,69.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8475179,2023,Dmitry Kulikov,FLA,D,other,74,1497.0,35.0,18.77,0.55,0.61,0.36,0.57,0.42,0.57,151.0,0.65,0.57,0.01,0.01,0.03,0.18,0.21,0.57,0.57,0.57,3.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.57,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.57,0.57,0.57,35.0,3.0,7.0,2.0,23.0,4.0,5.0,8.0,18.0,0.0,0.0,5716.0,2.0,0.0,0.0,5.0,14.05,5.92,5.62,5.92,5.62,15.0,5.0,4.0,24.0,7.0,0.0,0.0,10.0,2.0,8.0,0.52,0.35,5.05,0.0,1.0,6.0,24.0,20.0,20.0,0.15,0.0,0.0,6.07,6.07,5.77,21.38,4.77,3.73,4.77,3.73,16.0,12.0,14.0,42.0,2.0,8.0,1.0,12.0,5.0,11.0,0.38,0.53,3.86,0.0,1.0,1.0,42.0,28.0,28.0,0.6,2.55,2.55,2.82,2.82,2.64,14.65,9.49,131.0,99.0,0.06,0.0,2.0,0.0,2.0,0.0
8475179,2023,Dmitry Kulikov,FLA,D,all,74,72974.0,1706.0,30.63,0.47,0.6,0.5,0.58,0.49,0.57,366.0,77.96,4.59,4.52,22.71,2.58,43.98,32.62,4.48,4.67,4.56,12.0,7.0,73.0,38.0,70.0,181.0,20.0,1.0,4.0,0.0,19.0,1.0,52.0,34.0,72.0,110.0,20.0,43.0,0.0,140.0,22.0,47.0,102.0,4.0,5.0,2.59,0.44,1.56,1.0,0.0,0.0,184.03,111.0,113.04,35.0,0.93,0.87,0.47,5.04,5.12,5.01,1706.0,196.0,173.0,231.0,1106.0,236.0,229.0,228.0,1013.0,0.0,0.0,195870.0,43.0,32.0,16.0,83.0,595.19,54.97,52.7,55.55,53.23,564.0,252.0,343.0,1159.0,49.0,65.0,8.0,613.0,144.0,59.0,16.93,18.29,19.75,17.0,20.0,12.0,1180.46,816.0,829.85,8.06,14.14,14.27,48.76,49.22,48.1,625.21,62.31,58.74,61.88,58.33,586.0,278.0,318.0,1182.0,53.0,80.0,10.0,630.0,151.0,83.0,16.54,18.54,27.22,10.0,21.0,22.0,1166.49,864.0,855.05,9.57,19.1,19.1,52.78,52.48,51.17,219.2,145.59,3912.0,2801.0,0.0,0.0,0.0,0.0,0.0,0.0
8475179,2023,Dmitry Kulikov,FLA,D,5on5,74,61654.0,1429.0,30.63,0.54,0.55,0.54,0.56,0.53,0.54,341.0,74.22,3.94,4.43,22.06,2.46,42.87,30.22,3.84,4.03,3.92,9.0,5.0,69.0,37.0,69.0,175.0,15.0,1.0,4.0,0.0,19.0,1.0,51.0,30.0,68.0,105.0,18.0,39.0,0.0,118.0,18.0,44.0,98.0,4.0,4.0,2.51,0.44,0.99,1.0,0.0,0.0,178.03,106.0,108.04,33.0,0.9,0.87,0.47,4.38,4.46,4.35,1429.0,186.0,105.0,222.0,916.0,223.0,190.0,192.0,824.0,0.0,0.0,146772.0,39.0,28.0,14.0,60.0,550.88,46.66,44.77,47.23,45.31,522.0,235.0,326.0,1083.0,39.0,64.0,8.0,573.0,136.0,48.0,15.75,17.11,13.79,17.0,17.0,5.0,1104.46,757.0,770.85,7.59,13.84,13.96,40.28,40.74,39.93,488.54,40.54,38.9,40.11,38.5,451.0,226.0,246.0,923.0,35.0,57.0,6.0,521.0,107.0,49.0,13.32,13.4,13.82,10.0,15.0,10.0,907.49,677.0,668.05,6.49,11.83,11.84,35.19,34.89,34.28,110.18,91.09,2736.0,2107.0,4.52,0.39,116.0,17.0,79.0,15.0
8475179,2023,Dmitry Kulikov,FLA,D,4on5,74,9529.0,224.0,28.63,0.12,0.1,0.18,0.17,0.19,0.18,216.0,3.09,0.07,0.09,0.64,0.09,0.92,2.19,0.07,0.07,0.07,0.0,1.0,4.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,0.0,21.0,3.0,2.0,4.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,2.0,0.02,0.0,0.0,0.1,0.1,0.1,224.0,3.0,61.0,6.0,154.0,7.0,31.0,28.0,158.0,0.0,0.0,15253.0,2.0,0.0,0.0,0.0,28.08,2.38,2.3,2.38,2.3,25.0,11.0,11.0,47.0,3.0,1.0,0.0,27.0,6.0,3.0,0.65,0.83,0.91,0.0,2.0,1.0,47.0,36.0,36.0,0.29,0.31,0.31,2.36,2.36,2.35,114.5,17.0,16.1,17.0,16.1,118.0,40.0,58.0,216.0,16.0,15.0,3.0,96.0,39.0,23.0,2.84,4.61,9.54,0.0,5.0,11.0,216.0,158.0,158.0,2.47,4.72,4.71,14.76,14.76,14.25,3.25,27.97,74.0,373.0,0.17,0.0,6.0,0.0,5.0,0.0
8475179,2023,Dmitry Kulikov,FLA,D,5on4,74,294.0,18.0,6.77,0.77,0.91,0.83,0.89,0.75,0.86,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,1.0,13.0,2.0,3.0,0.0,13.0,0.0,0.0,6568.0,0.0,2.0,1.0,8.0,2.19,0.02,0.02,0.02,0.02,2.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.03,0.0,0.0,0.04,0.04,0.04,0.79,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.01,23.33,2.33,245.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8483808,2023,Andrei Kuzmenko,CGY,L,other,68,1898.0,26.0,22.65,0.48,0.47,0.76,0.37,0.73,0.41,149.0,6.38,1.13,0.66,1.08,0.21,3.4,1.52,1.05,1.13,1.05,0.0,0.0,6.0,2.0,1.0,9.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,0.09,0.47,0.57,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.19,1.02,0.34,0.98,0.98,0.94,26.0,14.0,0.0,1.0,11.0,7.0,3.0,10.0,6.0,0.0,0.0,3648.0,0.0,0.0,0.0,0.0,30.01,5.77,5.22,5.77,5.22,26.0,17.0,22.0,65.0,1.0,5.0,1.0,20.0,13.0,10.0,0.81,1.58,3.38,0.0,0.0,1.0,65.0,43.0,43.0,0.86,2.1,2.1,4.53,4.53,4.38,10.52,6.34,6.31,6.34,6.31,13.0,3.0,5.0,21.0,10.0,0.0,0.0,4.0,3.0,9.0,0.09,0.38,5.87,0.0,2.0,8.0,21.0,16.0,16.0,0.13,0.0,0.0,6.48,6.48,6.45,11.4,13.07,69.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0
8483808,2023,Andrei Kuzmenko,CGY,L,all,68,60229.0,1226.0,42.16,0.62,0.47,0.62,0.47,0.61,0.47,466.0,131.64,16.36,11.25,29.11,4.55,70.84,46.9,15.23,16.31,15.2,12.0,10.0,110.0,69.0,60.0,239.0,40.0,18.0,26.0,2.0,15.0,0.0,66.0,54.0,92.0,161.0,5.0,12.0,1.0,14.0,25.0,22.0,117.0,44.0,18.0,4.17,5.61,6.58,7.0,8.0,3.0,239.54,179.0,179.49,5.0,2.6,5.74,4.01,14.95,15.01,14.26,1226.0,297.0,58.0,155.0,716.0,144.0,168.0,208.0,706.0,1.0,0.0,186509.0,12.0,30.0,15.0,15.0,640.43,69.61,66.1,69.73,66.24,602.0,292.0,360.0,1254.0,80.0,77.0,8.0,649.0,167.0,78.0,18.8,21.18,29.64,33.0,24.0,23.0,1260.48,894.0,897.36,11.61,18.21,18.21,63.03,63.26,61.33,415.23,42.63,41.33,42.93,41.64,415.0,159.0,181.0,755.0,50.0,37.0,4.0,429.0,90.0,55.0,11.74,11.86,19.03,21.0,11.0,18.0,757.24,574.0,576.23,5.42,8.04,8.04,40.01,40.3,39.73,149.49,168.65,2863.0,3235.0,0.0,0.0,0.0,0.0,0.0,0.0
8483808,2023,Andrei Kuzmenko,CGY,L,5on5,68,46144.0,1042.0,42.16,0.5,0.51,0.53,0.51,0.52,0.51,542.0,87.82,8.72,6.63,20.86,2.92,44.99,32.88,8.29,8.67,8.27,8.0,4.0,69.0,48.0,42.0,159.0,24.0,12.0,14.0,1.0,10.0,0.0,41.0,40.0,57.0,105.0,5.0,12.0,1.0,12.0,22.0,19.0,83.0,26.0,8.0,2.98,3.43,2.31,5.0,7.0,0.0,159.54,117.0,117.49,5.0,1.39,2.55,2.81,7.29,7.35,7.26,1042.0,159.0,58.0,142.0,683.0,117.0,152.0,154.0,619.0,1.0,0.0,152068.0,12.0,30.0,15.0,14.0,390.41,32.85,31.55,32.97,31.68,358.0,188.0,223.0,769.0,37.0,44.0,2.0,426.0,89.0,31.0,11.71,11.75,9.39,21.0,14.0,2.0,775.48,546.0,549.36,5.37,9.55,9.55,28.67,28.9,28.52,370.32,32.52,31.48,32.82,31.79,369.0,143.0,172.0,684.0,37.0,35.0,3.0,397.0,74.0,41.0,10.95,9.9,11.68,21.0,8.0,8.0,686.24,512.0,514.23,4.85,7.64,7.64,29.74,30.04,29.72,106.29,102.62,2437.0,2371.0,0.98,1.54,20.0,39.0,14.0,29.0
